BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,Total_duration_s,HasEventRace
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a directory should copy the directory successfully when dest is very nested that all its parents need to be created,1689,0.17183934276586033,302,0.14163903363334912,11503.597702996805,0.3688333896422168,30,0.6122448979591837,37,0.39325842696629215,0,0,0,0,140,0.14329896907216494,10.591,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a directory should error when dest is .*src/dest.*,1068,0.10098128708352351,192,0.08953102794883941,3931.2816000049934,0.12597537359051636,4,0.08163265306122448,8,0.06741573033707865,0,0,0,0,94,0.09587628865979382,9.061,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a directory should error when dest is .*src/src_dest.*,504,0.03662711090826107,68,0.030791094268119375,2736.936562997289,0.08767054555325507,3,0.061224489795918366,7,0.056179775280898875,0,0,0,0,32,0.031958762886597936,8.252,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a directory should error when dest is .*src/dest_src.*,504,0.03662711090826107,68,0.030791094268119375,2998.7781519955024,0.09606828383557617,4,0.08163265306122448,7,0.056179775280898875,0,0,0,0,32,0.031958762886597936,7.97,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a directory should error when dest is .*src/dest/src.*,504,0.03662711090826107,68,0.030791094268119375,2800.570506996475,0.08971140243019943,4,0.08163265306122448,7,0.056179775280898875,0,0,0,0,32,0.031958762886597936,8.123,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a symlink should error when dest points exactly to src,520,0.03845276129621177,70,0.03173851255329228,3189.9312629979104,0.10219891344331448,3,0.061224489795918366,10,0.0898876404494382,0,0,0,0,34,0.03402061855670103,8.853,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a symlink should error when dest is a subdirectory of src .*bind.*mounted directory with subdirectory.*,543,0.041077133728890915,73,0.03315963998105163,3053.869489008561,0.09783516369461175,3,0.061224489795918366,7,0.056179775280898875,0,0,0,0,34,0.03402061855670103,8.404,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a symlink should error when dest is a subdirectory of src .*more than one level depth.*,553,0.04221816522136011,73,0.03315963998105163,3260.0680650044233,0.10444832886071669,4,0.08163265306122448,10,0.0898876404494382,0,0,0,0,34,0.03402061855670103,8.627,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a directory .*.* when dest is a symlink should copy the directory successfully when src is a subdir of resolved dest path,1409,0.13989046097672295,223,0.10421601136901942,6663.301253005862,0.21359623670793176,3,0.061224489795918366,40,0.42696629213483145,0,0,0,0,90,0.09175257731958762,10.253,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a directory should error when resolved src path points to dest,517,0.03811045184847102,70,0.03173851255329228,2653.829920999706,0.08500516366457801,3,0.061224489795918366,6,0.0449438202247191,0,0,0,0,34,0.03402061855670103,8.361,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a directory should error when dest is a subdir of resolved src path,656,0.05397078959379279,102,0.04689720511605874,4664.150376010686,0.14947981457610326,8,0.16326530612244897,8,0.06741573033707865,0,0,0,0,44,0.0443298969072165,8.955,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a directory should error when resolved src path is a subdir of dest,998,0.09299406663623916,157,0.0729512079583136,5019.931693982333,0.16089037164419967,3,0.061224489795918366,29,0.30337078651685395,0,0,0,0,66,0.06701030927835051,9.359,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a directory should copy the directory successfully when dest is .*src_src/dest.*,622,0.05009128251939753,87,0.03979156797726196,4247.174305003136,0.1361066299429477,6,0.12244897959183673,10,0.0898876404494382,0,0,0,0,40,0.04020618556701031,8.702,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a directory should copy the directory successfully when dest is .*srcsrc/dest.*,622,0.05009128251939753,87,0.03979156797726196,3692.577070020139,0.11831968307440452,3,0.061224489795918366,10,0.0898876404494382,0,0,0,0,40,0.04020618556701031,8.596,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a symlink should error when resolved dest path is exactly the same as resolved src path,546,0.041419443176631675,75,0.03410705826622454,3143.4189789947122,0.10070717949277498,3,0.061224489795918366,7,0.056179775280898875,0,0,0,0,36,0.03608247422680412,8.316,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a symlink should error when resolved dest path is a subdir of resolved src path,742,0.06378366042902785,118,0.05447655139744197,4029.660402007401,0.1291305615608664,4,0.08163265306122448,8,0.06741573033707865,0,0,0,0,54,0.05463917525773196,8.593,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-prevent-copying-into-itself.test.js,.* copySync.*.* .* prevent copying into itself .* when source is a symlink .*.* when dest is a symlink should error when resolved src path is a subdir of resolved dest path,739,0.06344135098128709,122,0.056371387967787775,5385.025102008134,0.17259958445844922,7,0.14285714285714285,10,0.0898876404494382,0,0,0,0,50,0.050515463917525774,8.921,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/copy-sync-readonly-dir.test.js,.* copySync.*.* .* copy a readonly directory with content .* when src is readonly directory with content should copy successfully,720,0.061273391145595615,111,0.05116058739933681,4892.819908011705,0.1568136643676217,8,0.16326530612244897,15,0.14606741573033707,0,0,0,0,46,0.04639175257731959,8.608,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/symlink.test.js,copy.*sync / symlink copies symlinks by default,653,0.05362848014605203,103,0.04737091425864519,5505.262957978994,0.17645583223762684,14,0.2857142857142857,14,0.1348314606741573,0,0,0,0,42,0.042268041237113405,8.225,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/copy-sync/__tests__/symlink.test.js,copy.*sync / symlink copies file contents when dereference=true,701,0.05910543130990415,111,0.05116058739933681,7146.383678009734,0.22908957292504128,23,0.46938775510204084,11,0.10112359550561797,0,0,0,0,46,0.04639175257731959,8.517,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/empty/__tests__/empty-dir-sync.test.js,.* emptyDir.*.* .* when directory exists and contains items should delete all of the items,279,0.010953902327704245,14,0.005210800568450971,1399.1315759997815,0.044764694742573864,3,0.061224489795918366,9,0.07865168539325842,0,0,0,0,6,0.005154639175257732,7.681,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/empty/__tests__/empty-dir-sync.test.js,.* emptyDir.*.* .* when directory exists and contains no items should do nothing,224,0.004678229119123688,10,0.0033159639981051635,889.106979995966,0.028407273863892062,3,0.061224489795918366,7,0.056179775280898875,0,0,0,0,6,0.005154639175257732,7.867,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/empty/__tests__/empty-dir-sync.test.js,.* emptyDir.*.* .* when directory does not exist should create it,240,0.006503879507074395,11,0.0037896731406916154,1173.4317000042647,0.037526087246284916,3,0.061224489795918366,7,0.056179775280898875,0,0,0,0,6,0.005154639175257732,7.516,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/empty/__tests__/empty-dir.test.js,.* emptyDir.*.* .* when directory exists and contains items should delete all of the items,312,0.014719306252852579,29,0.01231643770724775,1754.4640739951283,0.0561608573337987,4,0.08163265306122448,6,0.0449438202247191,0,0,0,0,13,0.012371134020618556,8.164,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/empty/__tests__/empty-dir.test.js,.* emptyDir.*.* .* when directory exists and contains no items should do nothing,229,0.005248744865358284,13,0.0047370914258645196,1353.2331290002912,0.043292647666548306,4,0.08163265306122448,6,0.0449438202247191,0,0,0,0,7,0.006185567010309278,7.582,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/empty/__tests__/empty-dir.test.js,.* emptyDir.*.* .* when directory does not exist should create it,243,0.006846188954815153,16,0.006158218853623875,2844.444502996281,0.0911185216629218,5,0.10204081632653061,8,0.06741573033707865,0,0,0,0,8,0.007216494845360825,7.632,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/create.test.js,fs.*extra .* createFile .* when the file and directory does not exist should create the file,299,0.01323596531264263,39,0.01705352913311227,3474.191139003262,0.11131564716002852,7,0.14285714285714285,2,0,0,0,0,0,20,0.01958762886597938,7.469,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/create.test.js,fs.*extra .* createFile .* when the file does exist should not modify the file,292,0.012437243267914195,33,0.014211274277593557,2870.1982310004532,0.09194449078570541,7,0.14285714285714285,6,0.0449438202247191,0,0,0,0,17,0.016494845360824743,7.599,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/create.test.js,fs.*extra .* createFileSync .* when the file and directory does not exist should create the file,291,0.012323140118667275,30,0.012790146849834202,2215.2603659983724,0.0709394365370194,5,0.10204081632653061,5,0.033707865168539325,0,0,0,0,16,0.015463917525773196,7.417,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/create.test.js,fs.*extra .* createFileSync .* when the file does exist should not modify the file,289,0.012094933820173437,30,0.012790146849834202,2513.6834819931537,0.080510411243929,5,0.10204081632653061,7,0.056179775280898875,0,0,0,0,16,0.015463917525773196,7.885,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureFile.*.* .* when file exists should not do anything,336,0.01745778183477864,39,0.01705352913311227,3558.4483250007033,0.11401792909743377,6,0.12244897959183673,8,0.06741573033707865,0,0,0,0,24,0.023711340206185566,8.122,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureFile.*.* .* when file does not exist should create the file,715,0.06070287539936102,140,0.06489815253434392,6636.606598004699,0.2127400903367831,14,0.2857142857142857,7,0.056179775280898875,0,0,0,0,75,0.07628865979381444,8.148,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureFile.*.* .* when there is a directory at that path should error,349,0.01894112277498859,44,0.019422074846044527,4023.798407997936,0.12894255670001767,7,0.14285714285714285,9,0.07865168539325842,0,0,0,0,26,0.02577319587628866,7.892,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureFileSync.*.* .* when file exists should not do anything,270,0.009926973984481972,22,0.009000473709142587,3275.364603990689,0.1049389168208778,5,0.10204081632653061,9,0.07865168539325842,0,0,0,0,12,0.01134020618556701,7.876,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureFileSync.*.* .* when file does not exist should create the file,455,0.031036056595162027,62,0.02794883941260066,4088.103632003069,0.13100494275353655,10,0.20408163265306123,7,0.056179775280898875,0,0,0,0,32,0.031958762886597936,8.168,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureFileSync.*.* .* when there is a directory at that path should error,275,0.010497489730716568,23,0.009474182851729039,2913.3074970003217,0.0933270837297634,5,0.10204081632653061,8,0.06741573033707865,0,0,0,0,12,0.01134020618556701,7.487,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureDir.*.* .* when dir exists should not do anything,584,0.045755362848014604,87,0.03979156797726196,3922.085308013484,0.12568043169985654,8,0.16326530612244897,8,0.06741573033707865,0,0,0,0,49,0.049484536082474224,8.413,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureDir.*.* .* when dir does not exist should create the dir,652,0.05351437699680511,117,0.05400284225485552,4261.002879992127,0.13655013761496917,10,0.20408163265306123,6,0.0449438202247191,0,0,0,0,64,0.06494845360824743,8.203,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureDirSync.*.* .* when dir exists should not do anything,394,0.024075764491099955,46,0.02036949313121743,3509.557385010645,0.1124499073023324,6,0.12244897959183673,8,0.06741573033707865,0,0,0,0,24,0.023711340206185566,7.872,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/ensure.test.js,fs.*extra .* ensureDirSync.*.* .* when dir does not exist should create the dir,426,0.027727065267001368,54,0.024159166271909047,3935.3977269995958,0.1261073853055755,9,0.1836734693877551,6,0.0449438202247191,0,0,0,0,28,0.027835051546391754,8.138,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./link.txt,1711,0.17434961204929256,296,0.13879677877783042,11084.74916899763,0.355400151698939,14,0.2857142857142857,16,0.15730337078651685,0,0,0,0,133,0.1360824742268041,10.094,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./dir.*foo/link.txt,1111,0.10588772250114104,155,0.0720037896731407,9801.215833010152,0.31423489191917614,8,0.16326530612244897,16,0.15730337078651685,0,0,0,0,68,0.06907216494845361,9.626,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./empty.*dir/link.txt,1123,0.10725696029210406,160,0.07437233538607295,9261.248553996906,0.2969171544752545,9,0.1836734693877551,14,0.1348314606741573,0,0,0,0,72,0.0731958762886598,9.263,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./real.*alpha/link.txt,1111,0.10588772250114104,155,0.0720037896731407,9014.488935003057,0.2890031225337139,8,0.16326530612244897,16,0.15730337078651685,0,0,0,0,68,0.06907216494845361,9.364,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./real.*alpha/real.*beta/link.txt,1111,0.10588772250114104,155,0.0720037896731407,11112.450716016814,0.3562885909372302,8,0.16326530612244897,17,0.16853932584269662,0,0,0,0,68,0.06907216494845361,9.542,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./real.*alpha/real.*beta/real.*gamma/link.txt,1123,0.10725696029210406,161,0.07484604452865941,10087.82275098376,0.3234268995610999,8,0.16326530612244897,14,0.1348314606741573,0,0,0,0,72,0.0731958762886598,9.832,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./foo.txt and dst ./alpha/link.txt,793,0.06960292104062073,80,0.0364756039791568,6641.020402016118,0.212881649097785,6,0.12244897959183673,12,0.11235955056179775,0,0,0,0,34,0.03402061855670103,9.103,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./foo.txt and dst ./alpha/beta/link.txt,793,0.06960292104062073,80,0.0364756039791568,6517.04001599364,0.20890537154026903,6,0.12244897959183673,16,0.15730337078651685,0,0,0,0,34,0.03402061855670103,8.63,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./foo.txt and dst ./alpha/beta/gamma/link.txt,793,0.06960292104062073,80,0.0364756039791568,6682.840882992372,0.2142229083508434,6,0.12244897959183673,15,0.14606741573033707,0,0,0,0,34,0.03402061855670103,8.748,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./missing.txt and dst ./link.txt,1067,0.10086718393427659,146,0.06774040738986263,7371.4984430056065,0.2363094148422642,8,0.16326530612244897,17,0.16853932584269662,0,0,0,0,65,0.06597938144329897,9.167,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./missing.txt and dst ./missing.*dir/link.txt,793,0.06960292104062073,80,0.0364756039791568,6892.5812219996005,0.22094966432939814,6,0.12244897959183673,16,0.15730337078651685,0,0,0,0,34,0.03402061855670103,8.804,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./foo.txt and dst ./link.txt,1711,0.17434961204929256,296,0.13879677877783042,12451.668165022507,0.39923974198582945,12,0.24489795918367346,17,0.16853932584269662,0,0,0,0,133,0.1360824742268041,10.341,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src ./dir.*foo/foo.txt and dst ./link.txt,1115,0.1063441350981287,155,0.0720037896731407,9245.204347990453,0.2964025874673727,8,0.16326530612244897,17,0.16853932584269662,0,0,0,0,68,0.06907216494845361,9.134,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./missing.txt and dst ./link.txt,1067,0.10086718393427659,146,0.06774040738986263,8683.176381995901,0.2783773234754111,8,0.16326530612244897,17,0.16853932584269662,0,0,0,0,65,0.06597938144329897,9.576,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ../foo.txt and dst ./link.txt,793,0.06960292104062073,80,0.0364756039791568,6876.455236008391,0.22043247448794986,6,0.12244897959183673,15,0.14606741573033707,0,0,0,0,34,0.03402061855670103,8.773,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ../dir.*foo/foo.txt and dst ./link.txt,793,0.06960292104062073,80,0.0364756039791568,6361.745801992714,0.20392480229254945,6,0.12244897959183673,16,0.15730337078651685,0,0,0,0,34,0.03402061855670103,8.577,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src ./foo.txt and dst ./dir.*foo/foo.txt,793,0.06960292104062073,80,0.0364756039791568,7286.268210014328,0.23357592550949483,9,0.1836734693877551,19,0.19101123595505617,0,0,0,0,34,0.03402061855670103,8.755,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src /tmp/fs.*extra/ensure.*symlink/foo.txt and dst ./link.txt,1115,0.1063441350981287,155,0.0720037896731407,9220.744646012783,0.29561812012412936,11,0.22448979591836735,17,0.16853932584269662,0,0,0,0,68,0.06907216494845361,9.435,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should create link file using src /tmp/fs.*extra/ensure.*symlink/dir.*foo/foo.txt and dst ./link.txt,1115,0.1063441350981287,155,0.0720037896731407,9291.01713600196,0.2978718873031093,8,0.16326530612244897,16,0.15730337078651685,0,0,0,0,68,0.06907216494845361,9.499,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src /tmp/fs.*extra/ensure.*symlink/missing.txt and dst ./link.txt,793,0.06960292104062073,80,0.0364756039791568,6747.3219439946115,0.21629093381820674,6,0.12244897959183673,17,0.16853932584269662,0,0,0,0,34,0.03402061855670103,8.978,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src /tmp/fs.*extra/foo.txt and dst ./link.txt,793,0.06960292104062073,80,0.0364756039791568,7627.19219898805,0.24450998088442524,6,0.12244897959183673,17,0.16853932584269662,0,0,0,0,34,0.03402061855670103,9.231,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link fs.link.*.* should return error when creating link file using src /tmp/fs.*extra/dir.*foo/foo.txt and dst ./link.txt,793,0.06960292104062073,80,0.0364756039791568,6779.012072000653,0.2173072941379946,6,0.12244897959183673,16,0.15730337078651685,0,0,0,0,34,0.03402061855670103,8.531,Undefined
fs-extra,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/fs-extra/jprichardson_node-fs-extra/lib/ensure/__tests__/link.test.js,fse.*ensure.*link ensureLink.*.* should create link file using src ./foo.txt and dst ./link.txt,2369,0.2494294842537654,479,0.2254855518711511,31183.38083301112,1,32,0.6530612244897959,18,0.1797752808988764,0,0,0,0,204,0.20927835051546392,10.999,Undefined
