pathProjectFolder,testFile,testName,positiveLabels,numberOfIteration,numberOfFails,firstFail
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window delete rejects on error,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window consume applies options.customDuration to set expire,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window insurance limiter on error consume applies options.customDuration to set expire,1,12,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window insurance limiter on error consume applies options.customDuration to set expire,1,12,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window block key in memory works with blockDuration on store,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window does not expire key if duration set to 0,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window block key forever,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window set points by key,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRedis with fixed window set points by key forever,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object setup defaults on construct,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object msBeforeNext set and get,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object points set and get,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object consumed points set and get,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object isFirstInDuration set and get with cast,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object returns object on toJSON call,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterRes response object returns JSON string on toString call,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterUnion with fixed window does not allow to create union with limiters number less than 2,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterUnion with fixed window all limiters have to be instance of RateLimiterAbstract,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterUnion with fixed window consume from all limiters,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterUnion with fixed window reject consume one "limit1",0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,RateLimiterUnion with fixed window reject both do not have enough points,0,10,0,0
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys add blocked key,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys expire blocked key,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys check not blocked key,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys do not collect expired on add,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys collect expired on add if there more than 999 blocked keys,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys do not collect expired when key is not blocked,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys collect expired when key is blocked,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,BlockedKeys duplicated keys do not brake collectExpired and msBeforeExpire,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage should set and get,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage should delete record on expire,1,12,12,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage should incrby,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage incrby should create record if it is not set,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage should delete record and return true,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage return false,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage Record value set with cast to int and get,0,10,10,1
/home/pedroubuntu/Downloads/nacd/animir_node-rate-limiter-flexible,test,MemoryStorage Record expiresAt set unix time and get Date,0,10,10,1
